Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood
S09478,23,Male,Undergraduate,Python Basics,325,4,83,48,45,High,70,Reading/Writing,4,No
S09479,25,Male,High School,Python Basics,325,1,31,10,68,Low,34,Visual,1,No
S09480,44,Female,Undergraduate,Cybersecurity,444,4,90,19,68,Medium,81,Reading/Writing,5,No
S09481,17,Male,Postgraduate,Machine Learning,289,3,94,17,92,Low,49,Kinesthetic,3,No
S09482,43,Female,Postgraduate,Machine Learning,275,1,49,8,83,Low,73,Auditory,4,No
S09483,28,Female,Postgraduate,Cybersecurity,374,1,56,17,81,Medium,71,Kinesthetic,4,No
S09484,49,Male,High School,Data Science,178,2,34,13,82,Medium,76,Visual,5,No
S09485,23,Male,Postgraduate,Cybersecurity,163,2,86,36,80,High,47,Visual,1,Yes
S09486,16,Male,Undergraduate,Web Development,302,2,55,28,85,Medium,39,Auditory,5,No
S09487,41,Female,Undergraduate,Python Basics,351,1,31,35,59,High,91,Auditory,2,No
S09488,25,Female,Postgraduate,Python Basics,382,2,70,5,50,Medium,61,Reading/Writing,4,No
S09489,40,Female,Postgraduate,Data Science,15,2,64,6,80,High,94,Visual,2,No
S09490,41,Male,Postgraduate,Cybersecurity,353,4,94,39,87,High,30,Auditory,4,No
S09491,31,Male,High School,Data Science,477,3,54,45,50,Medium,93,Kinesthetic,1,Yes
S09492,33,Male,Postgraduate,Web Development,240,4,43,18,94,High,61,Reading/Writing,3,No
S09493,40,Male,Postgraduate,Python Basics,434,3,71,12,73,Medium,67,Auditory,5,No
S09494,42,Male,High School,Machine Learning,221,3,87,12,82,Medium,91,Visual,5,Yes
S09495,49,Male,High School,Web Development,22,2,35,34,40,Medium,40,Auditory,5,Yes
S09496,27,Male,Undergraduate,Machine Learning,263,3,60,22,69,Medium,87,Kinesthetic,1,No
S09497,21,Male,Undergraduate,Python Basics,353,3,73,24,91,Medium,49,Kinesthetic,1,No
S09498,42,Female,Undergraduate,Python Basics,403,1,81,19,71,Medium,74,Reading/Writing,3,No
S09499,40,Male,Undergraduate,Data Science,468,2,77,18,87,Medium,78,Visual,2,No
S09500,34,Female,Undergraduate,Machine Learning,140,4,33,2,40,Low,78,Reading/Writing,3,No
S09501,41,Female,Undergraduate,Python Basics,443,4,81,47,56,Medium,39,Kinesthetic,2,No
S09502,41,Female,Postgraduate,Web Development,252,4,65,6,66,High,87,Auditory,2,No
S09503,42,Female,High School,Data Science,64,1,40,11,40,Medium,39,Auditory,4,No
S09504,26,Female,High School,Machine Learning,361,4,38,37,97,Medium,32,Reading/Writing,4,No
S09505,43,Male,Undergraduate,Data Science,223,1,76,33,91,High,59,Kinesthetic,5,No
S09506,33,Male,Undergraduate,Data Science,113,4,81,25,43,Medium,68,Reading/Writing,1,No
S09507,25,Male,Undergraduate,Cybersecurity,375,4,67,15,55,High,48,Visual,4,No
S09508,24,Other,High School,Data Science,196,1,68,34,61,Medium,74,Reading/Writing,2,No
S09509,30,Female,High School,Cybersecurity,416,2,49,48,48,High,38,Auditory,4,No
S09510,29,Male,Undergraduate,Data Science,361,1,50,29,97,Low,73,Visual,4,No
S09511,28,Female,Undergraduate,Python Basics,126,1,51,24,45,Medium,66,Auditory,4,No
S09512,47,Female,High School,Cybersecurity,304,4,87,27,55,Medium,89,Visual,3,No
S09513,25,Female,Undergraduate,Data Science,386,1,30,39,95,High,34,Auditory,5,No
S09514,24,Male,High School,Web Development,476,2,87,35,91,High,79,Reading/Writing,4,No
S09515,48,Female,Undergraduate,Cybersecurity,464,4,45,1,97,High,88,Visual,2,No
S09516,34,Female,Postgraduate,Cybersecurity,251,1,44,15,78,High,91,Kinesthetic,4,No
S09517,43,Female,Undergraduate,Python Basics,288,3,52,47,85,Low,97,Visual,4,No
S09518,23,Female,Undergraduate,Data Science,376,2,48,3,48,Low,70,Reading/Writing,4,No
S09519,48,Male,Postgraduate,Python Basics,378,4,56,22,89,Medium,42,Visual,1,No
S09520,36,Male,High School,Web Development,448,3,71,33,44,Medium,53,Kinesthetic,1,No
S09521,31,Female,Undergraduate,Machine Learning,403,1,43,26,52,Low,54,Reading/Writing,3,No
S09522,49,Female,High School,Web Development,223,2,95,42,48,Medium,50,Auditory,5,No
S09523,46,Male,Undergraduate,Data Science,443,1,52,4,93,Medium,70,Visual,4,No
S09524,38,Male,Undergraduate,Cybersecurity,497,3,47,41,53,Low,44,Kinesthetic,4,Yes
S09525,21,Female,Postgraduate,Data Science,274,4,47,23,67,High,41,Kinesthetic,2,Yes
S09526,29,Male,Undergraduate,Web Development,495,2,51,2,86,High,59,Auditory,3,No
S09527,16,Male,Undergraduate,Python Basics,208,2,95,28,75,Low,39,Kinesthetic,1,No
S09528,31,Female,Postgraduate,Python Basics,164,4,43,21,48,Medium,51,Visual,2,No
S09529,29,Male,High School,Python Basics,167,3,77,0,66,High,63,Visual,1,Yes
S09530,45,Male,High School,Data Science,243,2,59,12,52,High,47,Reading/Writing,3,No
S09531,31,Male,High School,Web Development,216,1,49,43,46,Medium,38,Auditory,1,Yes
S09532,17,Male,Undergraduate,Machine Learning,483,4,93,22,51,Low,93,Auditory,5,No
S09533,38,Female,High School,Cybersecurity,81,3,54,31,66,Low,69,Auditory,5,No
S09534,46,Female,Undergraduate,Data Science,450,1,59,25,85,High,37,Auditory,4,No
S09535,18,Male,Postgraduate,Python Basics,486,1,59,27,79,High,43,Auditory,1,No
S09536,35,Female,Undergraduate,Web Development,184,4,78,8,91,High,31,Reading/Writing,1,No
S09537,22,Male,High School,Web Development,426,3,49,45,43,Medium,66,Kinesthetic,3,No
S09538,46,Male,High School,Cybersecurity,445,2,93,28,47,High,35,Kinesthetic,2,Yes
S09539,32,Female,Undergraduate,Python Basics,244,1,31,8,66,Medium,51,Auditory,1,No
S09540,26,Female,Undergraduate,Machine Learning,276,3,32,39,80,Medium,75,Visual,2,No
S09541,44,Female,Postgraduate,Cybersecurity,107,4,98,43,68,Low,67,Kinesthetic,5,No
S09542,42,Male,Undergraduate,Web Development,245,4,83,29,90,Medium,88,Reading/Writing,2,No
S09543,17,Male,Undergraduate,Web Development,257,2,86,15,49,Medium,96,Auditory,4,No
S09544,31,Female,Postgraduate,Cybersecurity,444,2,93,44,70,Medium,46,Kinesthetic,4,No
S09545,36,Male,High School,Cybersecurity,178,1,97,7,86,Low,33,Reading/Writing,2,No
S09546,25,Female,Undergraduate,Data Science,72,2,57,36,86,Medium,65,Auditory,5,No
S09547,37,Female,High School,Cybersecurity,452,1,42,1,79,Medium,79,Kinesthetic,2,No
S09548,49,Female,High School,Machine Learning,59,3,49,14,64,Medium,75,Visual,5,No
S09549,30,Female,Undergraduate,Data Science,76,2,69,42,64,High,58,Kinesthetic,1,Yes
S09550,45,Male,Postgraduate,Machine Learning,114,4,38,38,95,Medium,61,Reading/Writing,4,No
S09551,48,Male,High School,Data Science,492,3,32,21,43,High,46,Visual,5,No
S09552,36,Female,Undergraduate,Machine Learning,66,1,78,9,87,Low,41,Visual,5,No
S09553,38,Male,Undergraduate,Data Science,488,1,78,32,52,Low,64,Kinesthetic,5,No
S09554,39,Female,Undergraduate,Data Science,166,3,85,2,82,Medium,66,Visual,3,No
S09555,24,Other,Postgraduate,Cybersecurity,367,4,73,20,83,Medium,93,Auditory,3,No
S09556,43,Male,Undergraduate,Web Development,42,1,53,23,40,Medium,35,Reading/Writing,5,No
S09557,35,Male,Undergraduate,Web Development,372,2,92,21,96,Medium,93,Kinesthetic,3,No
S09558,33,Male,Postgraduate,Web Development,306,2,93,26,52,Medium,46,Reading/Writing,2,Yes
S09559,35,Female,Undergraduate,Python Basics,286,3,78,20,46,Medium,61,Reading/Writing,1,Yes
S09560,19,Male,Undergraduate,Data Science,354,1,76,15,76,Medium,50,Reading/Writing,4,No
S09561,41,Female,Postgraduate,Data Science,191,2,67,44,62,High,84,Visual,5,No
S09562,27,Male,Undergraduate,Web Development,193,4,55,48,62,Medium,95,Kinesthetic,5,No
S09563,17,Male,High School,Machine Learning,275,1,97,48,62,High,89,Reading/Writing,2,No
S09564,28,Female,Undergraduate,Machine Learning,104,2,68,3,85,Medium,53,Auditory,4,Yes
S09565,39,Male,Undergraduate,Web Development,80,4,84,13,59,Medium,65,Visual,2,Yes
S09566,15,Female,Undergraduate,Web Development,413,3,31,9,91,Low,70,Auditory,5,Yes
S09567,18,Female,Postgraduate,Web Development,121,1,40,20,57,Medium,94,Kinesthetic,4,No
S09568,33,Male,Postgraduate,Web Development,453,4,75,40,72,High,37,Reading/Writing,3,No
S09569,48,Female,Undergraduate,Cybersecurity,135,2,96,2,45,Medium,36,Visual,2,Yes
S09570,35,Female,Undergraduate,Cybersecurity,199,3,63,19,94,Medium,95,Auditory,1,No
S09571,41,Female,High School,Machine Learning,428,3,92,8,50,Low,81,Reading/Writing,5,No
S09572,28,Male,High School,Data Science,287,3,72,43,73,Low,48,Kinesthetic,2,No
S09573,31,Male,High School,Cybersecurity,264,4,50,9,65,Low,36,Kinesthetic,3,No
S09574,16,Male,Undergraduate,Python Basics,393,4,75,44,61,High,68,Visual,3,No
S09575,32,Female,Postgraduate,Machine Learning,332,3,94,15,76,Low,43,Visual,1,No
S09576,15,Male,Undergraduate,Cybersecurity,299,1,77,31,92,Medium,38,Reading/Writing,1,Yes
S09577,49,Female,Undergraduate,Web Development,269,2,35,39,42,High,30,Reading/Writing,2,No
S09578,24,Female,Undergraduate,Web Development,331,2,52,34,98,Medium,60,Visual,4,No
S09579,21,Female,High School,Machine Learning,384,3,88,34,61,Low,64,Reading/Writing,2,No
S09580,26,Male,Undergraduate,Python Basics,23,1,70,46,99,Medium,82,Visual,1,No
S09581,18,Male,Undergraduate,Machine Learning,55,1,62,4,53,Medium,92,Kinesthetic,4,No
S09582,43,Female,Undergraduate,Web Development,33,1,55,36,60,Low,90,Kinesthetic,3,No
S09583,42,Female,High School,Web Development,492,2,96,11,60,Low,45,Kinesthetic,3,Yes
S09584,35,Male,Postgraduate,Machine Learning,328,1,53,33,56,Low,45,Auditory,2,No
S09585,41,Female,Undergraduate,Machine Learning,181,4,70,20,62,High,53,Visual,3,No
S09586,21,Female,High School,Data Science,183,2,34,24,64,Medium,79,Reading/Writing,1,No
S09587,19,Female,Undergraduate,Cybersecurity,246,4,73,44,94,Medium,31,Kinesthetic,4,Yes
S09588,24,Male,Postgraduate,Python Basics,303,3,69,12,41,Medium,70,Kinesthetic,2,No
S09589,34,Male,High School,Web Development,272,2,91,1,87,Medium,96,Visual,5,No
S09590,33,Female,Postgraduate,Web Development,125,2,88,31,80,Medium,99,Kinesthetic,4,No
S09591,40,Male,Undergraduate,Data Science,379,4,50,27,70,Low,63,Kinesthetic,5,No
S09592,29,Male,Undergraduate,Cybersecurity,224,2,96,49,40,Medium,86,Visual,4,Yes
S09593,32,Female,Undergraduate,Data Science,379,1,80,27,51,Medium,57,Reading/Writing,1,No
S09594,25,Male,Undergraduate,Data Science,36,4,56,6,46,Medium,70,Auditory,1,No
S09595,27,Female,Undergraduate,Data Science,369,4,78,23,45,High,87,Kinesthetic,2,No
S09596,43,Female,High School,Web Development,290,3,41,13,43,Medium,64,Reading/Writing,2,No
S09597,16,Male,High School,Machine Learning,474,1,93,37,45,Medium,58,Reading/Writing,3,No
S09598,39,Male,High School,Python Basics,447,2,81,14,77,Low,56,Reading/Writing,5,No
S09599,48,Female,Postgraduate,Data Science,130,1,33,35,68,Medium,54,Reading/Writing,3,No
S09600,28,Female,Postgraduate,Python Basics,110,3,38,41,83,High,61,Visual,1,No
S09601,18,Male,Undergraduate,Cybersecurity,158,2,77,37,83,Medium,74,Visual,1,No
S09602,27,Male,Undergraduate,Cybersecurity,446,2,87,16,99,Medium,55,Visual,1,No
S09603,17,Male,High School,Cybersecurity,353,3,67,16,82,Medium,67,Reading/Writing,4,Yes
S09604,27,Female,High School,Web Development,350,4,40,49,99,Low,56,Visual,1,No
S09605,40,Male,Postgraduate,Web Development,175,4,77,33,69,Medium,39,Kinesthetic,2,No
S09606,40,Male,High School,Python Basics,476,4,55,0,97,Medium,40,Kinesthetic,5,No
S09607,19,Female,Undergraduate,Python Basics,460,3,52,24,63,Low,48,Visual,1,No
S09608,38,Male,Postgraduate,Python Basics,204,3,50,18,85,High,61,Auditory,2,No
S09609,49,Male,Undergraduate,Data Science,273,3,76,24,83,Medium,37,Kinesthetic,3,No
S09610,40,Male,Postgraduate,Machine Learning,96,2,49,33,90,Medium,87,Kinesthetic,3,No
S09611,35,Other,Undergraduate,Web Development,474,1,51,23,62,Medium,70,Visual,1,No
S09612,35,Female,Undergraduate,Cybersecurity,55,4,60,48,72,Medium,92,Reading/Writing,5,No
S09613,16,Female,Undergraduate,Web Development,373,3,73,8,62,Low,54,Kinesthetic,2,No
S09614,39,Female,High School,Data Science,236,1,56,47,89,High,97,Visual,5,No
S09615,27,Female,High School,Web Development,351,3,39,20,89,Low,88,Visual,3,No
S09616,33,Female,Undergraduate,Machine Learning,386,1,32,29,96,High,31,Visual,3,No
S09617,37,Male,Undergraduate,Cybersecurity,183,1,91,16,95,High,38,Auditory,3,No
S09618,22,Female,Undergraduate,Machine Learning,225,2,43,1,43,High,95,Visual,5,No
S09619,45,Female,Undergraduate,Machine Learning,283,1,40,39,83,High,82,Reading/Writing,4,No
S09620,27,Female,Undergraduate,Web Development,227,1,32,37,73,High,93,Visual,3,No
S09621,16,Male,Postgraduate,Python Basics,177,1,41,49,67,Medium,60,Kinesthetic,3,Yes
S09622,43,Female,Undergraduate,Cybersecurity,150,1,45,38,80,High,39,Auditory,5,No
S09623,46,Female,Postgraduate,Machine Learning,152,2,61,27,66,Medium,44,Reading/Writing,3,No
S09624,38,Female,Undergraduate,Data Science,261,3,75,10,97,High,31,Auditory,5,No
S09625,41,Female,Postgraduate,Web Development,473,4,90,27,50,High,87,Kinesthetic,3,No
S09626,48,Female,Undergraduate,Machine Learning,260,1,83,24,91,High,69,Auditory,1,No
S09627,35,Male,High School,Machine Learning,466,2,42,40,66,Medium,44,Reading/Writing,3,No
S09628,39,Male,High School,Data Science,182,1,81,14,42,Medium,70,Reading/Writing,5,No
S09629,24,Female,Undergraduate,Machine Learning,72,4,92,25,66,Low,73,Visual,2,No
S09630,29,Female,High School,Python Basics,213,4,93,26,88,Medium,87,Kinesthetic,4,No
S09631,46,Female,Undergraduate,Web Development,305,2,44,19,61,Medium,42,Auditory,3,No
S09632,21,Male,Undergraduate,Cybersecurity,23,4,49,38,80,High,96,Visual,1,No
S09633,37,Male,High School,Data Science,444,3,85,11,84,Low,88,Visual,2,No
S09634,38,Male,Undergraduate,Cybersecurity,487,2,39,16,66,Medium,74,Reading/Writing,1,No
S09635,48,Other,Undergraduate,Python Basics,447,1,52,41,83,Medium,41,Kinesthetic,4,No
S09636,41,Male,High School,Cybersecurity,424,1,31,43,87,Medium,85,Reading/Writing,3,No
S09637,49,Female,Postgraduate,Cybersecurity,52,1,63,1,86,Low,45,Kinesthetic,4,No
S09638,29,Female,Undergraduate,Data Science,333,1,90,23,54,Medium,48,Auditory,4,No
S09639,37,Other,Undergraduate,Web Development,441,2,54,8,52,Low,57,Auditory,5,No
S09640,30,Male,Postgraduate,Cybersecurity,127,3,57,45,51,Medium,59,Auditory,5,Yes
S09641,15,Female,High School,Web Development,11,4,94,13,54,Medium,86,Auditory,2,No
S09642,33,Female,Undergraduate,Data Science,378,1,97,30,42,Low,63,Auditory,5,Yes
S09643,20,Male,Undergraduate,Machine Learning,310,3,96,42,79,Medium,91,Reading/Writing,2,No
S09644,39,Male,Undergraduate,Machine Learning,389,3,51,37,82,High,33,Reading/Writing,1,No
S09645,35,Female,High School,Python Basics,438,1,85,13,78,Medium,61,Reading/Writing,5,Yes
S09646,49,Male,Postgraduate,Machine Learning,371,4,81,34,56,Medium,74,Kinesthetic,5,No
S09647,40,Male,Postgraduate,Data Science,112,3,60,26,83,Medium,79,Auditory,4,No
S09648,20,Female,High School,Data Science,54,3,34,25,92,Medium,49,Auditory,3,No
S09649,30,Male,High School,Data Science,495,4,54,21,69,High,41,Kinesthetic,3,No
S09650,29,Male,Undergraduate,Web Development,451,2,72,29,51,Medium,46,Auditory,4,Yes
S09651,34,Female,Undergraduate,Web Development,65,1,94,14,61,Low,55,Kinesthetic,4,No
S09652,38,Male,Postgraduate,Web Development,288,3,51,31,82,Medium,38,Kinesthetic,1,No
S09653,45,Male,Undergraduate,Machine Learning,304,3,80,20,42,Medium,96,Visual,1,No
S09654,25,Female,Undergraduate,Data Science,315,4,32,19,61,High,53,Kinesthetic,1,Yes
S09655,45,Female,High School,Cybersecurity,384,3,49,25,66,High,81,Auditory,2,No
S09656,16,Female,High School,Web Development,460,1,79,2,63,Medium,59,Auditory,2,No
S09657,41,Female,High School,Machine Learning,92,4,59,6,50,High,68,Visual,3,No
S09658,38,Female,High School,Python Basics,385,3,51,4,46,Medium,47,Visual,2,No
S09659,35,Female,Undergraduate,Python Basics,55,1,74,2,58,Medium,34,Kinesthetic,5,No
S09660,26,Female,Undergraduate,Web Development,496,1,41,30,75,Medium,98,Kinesthetic,1,No
S09661,39,Male,Postgraduate,Machine Learning,379,2,57,39,61,High,52,Kinesthetic,2,No
S09662,32,Male,Postgraduate,Cybersecurity,97,2,90,44,70,Medium,74,Visual,4,No
S09663,37,Female,Postgraduate,Web Development,456,2,63,17,93,High,77,Reading/Writing,3,No
S09664,36,Female,Postgraduate,Cybersecurity,298,1,79,36,96,Low,69,Auditory,1,Yes
S09665,21,Male,Postgraduate,Data Science,200,2,90,32,49,Low,75,Auditory,2,No
S09666,34,Female,Undergraduate,Web Development,170,3,78,1,69,Low,72,Kinesthetic,3,No
S09667,39,Male,High School,Web Development,411,2,44,3,73,Medium,55,Kinesthetic,1,No
S09668,21,Male,Postgraduate,Machine Learning,415,1,43,25,70,Medium,73,Visual,3,No
S09669,18,Male,Undergraduate,Python Basics,218,2,50,22,66,High,88,Reading/Writing,4,No
S09670,19,Female,High School,Data Science,183,1,78,23,76,Medium,65,Reading/Writing,4,No
S09671,33,Female,Undergraduate,Cybersecurity,338,1,67,7,70,Medium,31,Reading/Writing,2,No
S09672,18,Female,Undergraduate,Python Basics,467,2,47,45,41,High,87,Kinesthetic,5,No
S09673,29,Male,High School,Python Basics,242,2,34,47,47,Medium,92,Kinesthetic,4,No
S09674,29,Male,Undergraduate,Cybersecurity,60,1,63,16,68,High,32,Kinesthetic,4,Yes
S09675,42,Female,High School,Cybersecurity,270,1,36,3,86,Low,89,Visual,2,No
S09676,33,Female,Undergraduate,Data Science,323,3,99,29,48,Medium,40,Reading/Writing,4,Yes
S09677,49,Male,Undergraduate,Web Development,479,2,35,44,58,High,71,Auditory,4,No
S09678,49,Male,High School,Cybersecurity,34,1,89,12,52,High,38,Kinesthetic,4,No
S09679,28,Female,Undergraduate,Cybersecurity,356,1,96,16,81,Low,78,Auditory,2,No
S09680,39,Female,High School,Data Science,487,2,74,48,62,Medium,45,Visual,5,No
S09681,17,Female,Undergraduate,Cybersecurity,17,2,67,48,78,Medium,42,Reading/Writing,1,No
S09682,44,Female,Undergraduate,Machine Learning,105,2,81,30,56,High,98,Visual,5,Yes
S09683,37,Male,Undergraduate,Python Basics,25,4,73,3,53,Low,99,Auditory,3,No
S09684,30,Female,High School,Web Development,14,3,34,5,62,Medium,84,Visual,5,Yes
S09685,26,Male,Postgraduate,Python Basics,288,2,59,33,75,High,72,Auditory,3,No
S09686,30,Male,Postgraduate,Data Science,359,4,85,18,58,Medium,53,Auditory,2,No
S09687,22,Male,Undergraduate,Python Basics,42,4,31,4,61,High,55,Auditory,5,No
S09688,16,Female,Undergraduate,Python Basics,215,4,83,30,84,High,38,Visual,3,No
S09689,32,Male,Undergraduate,Web Development,403,4,88,28,57,Medium,64,Visual,2,No
S09690,37,Female,Undergraduate,Web Development,338,2,92,42,99,Low,46,Auditory,1,No
S09691,24,Female,High School,Web Development,105,1,31,3,55,Low,70,Visual,1,No
S09692,23,Other,Postgraduate,Machine Learning,374,3,54,39,91,Low,49,Kinesthetic,2,No
S09693,29,Female,Undergraduate,Cybersecurity,200,4,87,19,89,Medium,95,Auditory,5,Yes
S09694,28,Female,Undergraduate,Machine Learning,130,1,32,23,96,Medium,75,Reading/Writing,4,No
S09695,44,Female,High School,Web Development,30,3,84,41,46,High,71,Visual,5,No
S09696,44,Female,Undergraduate,Web Development,434,4,70,11,57,Medium,67,Kinesthetic,4,No
S09697,37,Male,High School,Machine Learning,408,2,91,18,95,High,95,Reading/Writing,5,Yes
S09698,19,Other,Undergraduate,Cybersecurity,78,1,81,41,41,Medium,55,Reading/Writing,1,No
S09699,34,Female,Postgraduate,Python Basics,257,4,35,22,73,Low,36,Visual,3,No
S09700,34,Female,Undergraduate,Cybersecurity,272,3,84,44,59,Low,90,Reading/Writing,1,No
S09701,31,Female,Undergraduate,Web Development,97,2,73,22,61,Low,46,Visual,5,Yes
S09702,30,Male,High School,Machine Learning,327,2,69,23,62,High,90,Auditory,4,Yes
S09703,29,Male,Undergraduate,Python Basics,426,3,85,10,62,Low,32,Reading/Writing,5,No
S09704,35,Female,High School,Python Basics,357,3,66,38,56,High,56,Kinesthetic,3,No
S09705,32,Female,Undergraduate,Cybersecurity,139,1,77,14,96,Low,31,Reading/Writing,1,No
S09706,22,Female,High School,Cybersecurity,307,2,44,43,40,Medium,90,Auditory,4,No
S09707,49,Male,Undergraduate,Python Basics,396,3,45,37,61,Medium,37,Auditory,2,No
S09708,38,Female,Postgraduate,Data Science,492,2,65,16,89,Medium,61,Visual,5,No
S09709,27,Male,Undergraduate,Cybersecurity,149,4,51,32,87,Low,50,Auditory,2,Yes
S09710,19,Female,Undergraduate,Data Science,85,2,37,41,62,High,95,Auditory,4,No
S09711,44,Male,Postgraduate,Cybersecurity,177,4,83,41,97,Medium,98,Reading/Writing,1,No
S09712,25,Male,Undergraduate,Data Science,442,2,86,41,43,Medium,65,Auditory,2,No
S09713,30,Male,Postgraduate,Data Science,296,3,35,28,50,Low,65,Visual,3,No
S09714,18,Male,High School,Machine Learning,176,4,88,47,72,High,47,Kinesthetic,3,No
S09715,17,Female,Undergraduate,Machine Learning,442,3,45,34,62,Medium,60,Visual,1,No
S09716,36,Female,Undergraduate,Machine Learning,271,2,82,14,74,Medium,75,Kinesthetic,5,No
S09717,30,Female,Undergraduate,Web Development,73,1,49,37,93,High,81,Visual,5,No
S09718,36,Male,High School,Data Science,354,1,77,49,53,Medium,83,Kinesthetic,1,No
S09719,31,Male,Undergraduate,Cybersecurity,431,4,87,25,54,High,44,Visual,1,No
S09720,43,Male,Undergraduate,Data Science,212,3,82,42,45,Medium,37,Auditory,3,No
S09721,19,Female,Undergraduate,Machine Learning,154,2,50,5,47,Medium,36,Visual,4,No
S09722,48,Female,Undergraduate,Data Science,361,3,51,22,81,Medium,45,Reading/Writing,2,No
S09723,46,Male,High School,Cybersecurity,301,3,30,15,67,Low,91,Kinesthetic,4,No
S09724,20,Male,Undergraduate,Web Development,418,1,77,34,40,Medium,85,Visual,2,No
S09725,25,Male,Undergraduate,Data Science,222,1,49,43,40,Low,98,Reading/Writing,5,No
S09726,35,Male,Undergraduate,Cybersecurity,187,4,30,43,79,High,58,Reading/Writing,3,No
S09727,41,Male,Undergraduate,Web Development,36,3,59,17,69,Medium,88,Auditory,2,No
S09728,21,Male,Undergraduate,Machine Learning,407,1,47,41,76,Medium,38,Reading/Writing,5,No
S09729,38,Female,Postgraduate,Data Science,282,4,93,34,61,Medium,35,Kinesthetic,2,No
S09730,32,Male,Postgraduate,Python Basics,206,3,75,3,45,Medium,73,Auditory,3,Yes
S09731,23,Male,High School,Python Basics,161,3,72,44,84,Low,73,Reading/Writing,1,Yes
S09732,45,Male,Undergraduate,Python Basics,146,2,41,22,93,High,68,Visual,2,Yes
S09733,33,Female,Undergraduate,Python Basics,365,3,80,6,77,Medium,83,Kinesthetic,2,No
S09734,48,Male,Undergraduate,Web Development,346,3,61,27,97,High,50,Reading/Writing,1,Yes
S09735,16,Male,High School,Web Development,399,3,94,24,42,Medium,59,Kinesthetic,2,No
S09736,28,Male,Postgraduate,Data Science,407,3,80,1,80,Medium,85,Visual,2,No
S09737,31,Male,Undergraduate,Web Development,356,2,40,36,59,Low,80,Kinesthetic,5,No
S09738,45,Other,Undergraduate,Machine Learning,88,1,56,44,57,Medium,58,Kinesthetic,1,No
S09739,31,Male,Undergraduate,Python Basics,355,2,77,23,57,High,35,Visual,1,No
S09740,23,Male,Undergraduate,Data Science,67,1,63,24,61,High,75,Kinesthetic,5,Yes
S09741,32,Female,Undergraduate,Web Development,425,2,42,49,77,High,58,Auditory,5,No
S09742,40,Female,High School,Data Science,111,2,30,23,40,Low,43,Kinesthetic,1,No
S09743,46,Other,Postgraduate,Python Basics,112,4,31,32,70,Medium,32,Auditory,4,No
S09744,49,Other,Postgraduate,Machine Learning,488,1,99,28,95,High,53,Visual,5,No
S09745,30,Male,High School,Cybersecurity,299,2,58,11,54,Low,64,Kinesthetic,4,No
S09746,27,Female,Undergraduate,Python Basics,350,2,51,43,96,High,53,Reading/Writing,5,No
S09747,45,Female,Undergraduate,Data Science,65,4,95,17,94,Medium,69,Kinesthetic,1,Yes
S09748,31,Male,Undergraduate,Machine Learning,419,3,78,49,44,Low,98,Reading/Writing,1,No
S09749,25,Female,High School,Data Science,262,4,90,37,77,Medium,93,Visual,3,No
S09750,48,Female,Undergraduate,Cybersecurity,17,3,80,32,81,Low,79,Kinesthetic,2,Yes
S09751,47,Other,High School,Machine Learning,273,2,56,3,66,High,38,Visual,3,No
S09752,49,Female,Postgraduate,Cybersecurity,361,3,84,14,78,High,96,Auditory,5,No
S09753,28,Female,High School,Cybersecurity,259,3,59,23,74,Medium,72,Visual,5,No
S09754,43,Male,High School,Cybersecurity,261,2,36,48,52,Medium,45,Auditory,5,No
S09755,47,Male,Undergraduate,Data Science,34,4,68,36,68,Medium,58,Kinesthetic,5,No
S09756,15,Female,Undergraduate,Machine Learning,228,3,79,28,71,Medium,88,Reading/Writing,2,No
S09757,43,Other,Undergraduate,Web Development,204,3,51,10,87,Medium,89,Reading/Writing,5,No
S09758,42,Female,High School,Python Basics,72,3,73,26,88,High,64,Reading/Writing,1,No
S09759,17,Male,Undergraduate,Cybersecurity,463,1,44,39,97,Low,46,Reading/Writing,2,Yes
S09760,15,Male,Postgraduate,Data Science,385,1,71,7,62,High,97,Kinesthetic,1,No
S09761,37,Female,Undergraduate,Web Development,493,2,79,27,80,Medium,62,Kinesthetic,3,No
S09762,25,Female,Undergraduate,Machine Learning,60,3,75,10,71,High,46,Kinesthetic,4,Yes
S09763,46,Male,Undergraduate,Cybersecurity,115,4,65,34,43,Low,81,Kinesthetic,1,No
S09764,46,Female,High School,Cybersecurity,237,4,75,30,78,Medium,73,Kinesthetic,2,No
S09765,28,Male,Undergraduate,Cybersecurity,427,3,70,28,42,Medium,38,Visual,4,No
S09766,33,Male,High School,Python Basics,221,1,57,2,97,Medium,46,Reading/Writing,5,No
S09767,47,Male,Undergraduate,Machine Learning,438,4,58,15,74,Low,32,Auditory,1,No
S09768,28,Male,Undergraduate,Web Development,396,1,68,6,54,Medium,37,Auditory,2,No
S09769,28,Male,High School,Web Development,392,1,34,4,87,Medium,36,Reading/Writing,5,No
S09770,31,Male,High School,Data Science,407,2,87,24,78,High,74,Visual,2,No
S09771,22,Male,Undergraduate,Cybersecurity,376,4,58,31,68,Low,64,Visual,3,No
S09772,18,Male,Undergraduate,Web Development,204,2,47,1,71,Medium,61,Reading/Writing,1,No
